timestamp,text;;
"2021-05-18 13:30:49,""#MostPopuler Di Tengah Larangan Mudik, 300 Ribu Kendaraan Kembali ke Jabotabek via Tol https://t.co/8eQ3lDWczy""";;
2021-05-18 13:28:47,@fwreya @contactap2 Benar sahabat. Informasi persyaratan selengkapnya juga dapat diakses melalui link :… https://t.co/SyAp2kTYUr;;
"2021-05-18 13:24:07,""Larangan Mudik Berakhir, Ratusan Penumpang Padati Pelabuhan Merak https://t.co/LR4ltwY3yZ""";;
"2021-05-18 13:24:07,""Larangan Mudik Berakhir, Ratusan Penumpang Padati Pelabuhan Merak https://t.co/3L4hHYidyf""";;
"2021-05-18 13:22:23,""Gokil Larangan Mudik, Sultan Andara Naik Jet Pribadi Ke Malang  https://t.co/KIdYrLLAdm""";;
2021-05-18 13:19:55,Pemerintah sudah tepat melakukan larangan mudik bertujuan untuk menekan angka kasus positif di Indonesia… https://t.co/P8NKaMPLEW;;
2021-05-18 13:17:01,Surat Larangan mudik sudah di keluarkan dan pemerintah berharap masyarakat bisah patuhi demi kesehatan kita bersama… https://t.co/CTJ80yc2nD;;
2021-05-18 13:13:32,Hai @CuCucuy99 Untuk melakukan penyeberangan rute lintasan Merak menuju Bakauheni pada periode pasca larangan mudik… https://t.co/QcbfKE2PBJ;;
"2021-05-18 13:11:26,""Larangan Mudik Berakhir, Penumpang Padati Bandara Kualanamu";;
;;
" https://t.co/B2SeYxxS2f""";;
2021-05-18 13:09:36,Bandara Malikussaleh Kembali Ramai Usai Larangan Mudik https://t.co/WBVNifeD3O https://t.co/qB5T9Igmkh;;
"2021-05-18 13:06:13,""Halah pak gayamu wong syarat perjalanan wi mung bisnismu karo konco koncomu kabeh, ora mencegah penyebaran virus… https://t.co/g7i8S9kqqn""";;
"2021-05-18 13:05:00,""Sepi Pengunjung Kala Larangan Mudik, Dompet Dhuafa Gulirkan Paket Parsel Untuk Porter Stasiun, selengkapnya &gt";&gt;"… https://t.co/5fybOcbTxp"""
"2021-05-18 13:04:12,""#News: Larangan Mudik Berakhir, Terminal Pulogebang Tetap Terapkan Prokes  https://t.co/9ECUowTqjG | Berita Jakarta""";;
"2021-05-18 13:03:37,""Akhirnya, Jokowi Akui 1,5 Juta Orang Lolos dari Larangan Mudik Lebaran https://t.co/EaKRyvj0HO""";;
"2021-05-18 13:03:05,""Bertempatan di Balai desa Wonosari";;
 Kec. Tekung.Kab.Lumajang;;
"▪Menghimbau kepada Masyarakat agar turut mendukung pro… https://t.co/YIVZfxH7l6""";;
2021-05-18 13:01:04,Suasana Bandara Pasca Pelarangan Mudik Dicabut: Suasana Bandara Pasca Pelarangan Mudik Dicabut. Berdasarkan data pe… https://t.co/Of53JSZWQZ;;
"2021-05-18 13:00:56,""Larangan Mudik Berakhir, Penumpang di Bandara Kualanamu Capai 15 Ribu https://t.co/mfEoHFiSx5""";;
"2021-05-18 13:00:32,""Kebijakan larangan mudik telah usai pada 17 Mei 2021 kemarin. Namun setelah H+7 lebaran, pemerintah kembali memberl… https://t.co/upYs9xNEII""";;
"2021-05-18 13:00:02,""Memasuki hari ke-10 larangan mudik, di Terminal Giwangan tidak ditemukan bus Antar Kota Antar Provinsi (AKAP) tanpa… https://t.co/M5JtO9WgCa""";;
2021-05-18 12:58:42,Larangan mudik kemaren berkah banget yaaa bikin orang2 tetep bisa mudik dan bikin tebel kantong isilop. 😇;;
"2021-05-18 12:57:28,""Trafik Data XL Axiata di Kabupaten Kapuas Naik 22 Persen, Berkah Larangan Mudik Lebaran https://t.co/AoPHRRk6r4""";;
2021-05-18 12:57:08,Warga yang ingin keluar Jakarta lewat Terminal Pulogebang wajib punya surat negatif COVID-19. #kumparanNEWS https://t.co/FqDjCAAmnF;;
"2021-05-18 12:52:41,""Bandingkan Larangan Mudik dengan Masuknya Ratusan WN China, PDIP: Jangan Disamakan, Kita Kan Memang Butuh WNA";;
;;
"JELA… https://t.co/AyuN6lBKzd""";;
"2021-05-18 12:51:29,""Larangan Mudik Berakhir, KAI Berangkatkan 10 Ribu Orang dari Jakarta https://t.co/qLZMHAnbI1""";;
"2021-05-18 12:51:27,""Selama masa peniadaan mudik, penumpang PT Angkasa Pura II turun hingga 91%";;
;;
"Klik https://t.co/uH7acwRIBL #AngkasaPura""";;
"2021-05-18 12:51:20,""Bertempat di";;
 Pertokoan Indomaret Desa Tukum Kec. Tekung. Kab.Lumajang;;
"▪Menghimbau kepada Masyarakat agar turut men… https://t.co/gzs0gkgB5M""";;
"2021-05-18 12:45:08,""Tanggal 6-17 Mei larangan mudik, tau-tau hari ini rame arus balik https://t.co/2nscN5xKnU""";;
"2021-05-18 12:45:00,""Larangan mudik telah selesai, KAI ";;
Kembali Normal, Ini Persyaratan Naik Kereta;;
;;
"https://t.co/7Ju7LyyK50""";;
"2021-05-18 12:44:07,""Sebanyak 46 pemudik dinyatakan positif Covid-19 setelah mudik Lebaran #mudik2021 #COVID19 ";;
;;
"https://t.co/mYccNT8U6W""";;
"2021-05-18 12:43:04,""Larangan Mudik Berakhir, Ini Syarat Perjalanan Lintas Daerah";;
"https://t.co/l2Yycv2VFQ""";;
"2021-05-18 12:40:34,""Usai Berakhirnya Larangan Mudik, Jateng Perketat SOP di Tempat Wisata - #INDONESIA";;
;;
"https://t.co/XnV7WtiAYg""";;
"2021-05-18 12:40:00,""#Trending ";;
;;
"Setelah larangan mudik sudah jatuh tempo, Kementerian Perhubungan dan Satuan Tugas (Satgas) penanganan… https://t.co/QX2fAZOh6K""";;
"2021-05-18 12:39:09,""Larangan Mudik Berakhir, Terminal Pulogebang Tetap Terapkan Prokes https://t.co/dw1ZvYGhz3""";;
"2021-05-18 12:39:07,""Larangan Mudik Berakhir, Terminal Pulogebang Tetap Terapkan Prokes https://t.co/VtHKp0oLJc""";;
2021-05-18 12:38:12,Hai @Mulyana_oe Apabila akan melakukan penyeberangan pada periode pasca larangan mudik wajib melampirkan Surat Kete… https://t.co/uj8xxIrY0o;;
"2021-05-18 12:36:32,""Selama masa peniadaan mudik, Dishub Kota Bekasi telah mengeluarkan SIKM sebanyak 660 lembar.";;
;;
"Selengkapnya: https://t.co/3mTNQmwW2t #SIKM""";;
2021-05-18 12:35:46,Syarat Perjalanan Darat Usai Larangan Mudik Selesai https://t.co/58Cl6qUpS0;;
"2021-05-18 12:32:05,""Berkah Larangan Mudik, Omzet Pedagang Bakso Naik 2 Kali Lipat https://t.co/OPC7kJaGXp https://t.co/NFva8lgCpr""";;
"2021-05-18 12:31:00,""Hari pertama usai berakhirnya larangan mudik Lebaran, kepadatan calon penumpang terlihat di Bandara Soekarno Hatta.… https://t.co/3FOhLMnvfK""";;
"2021-05-18 12:30:47,""""""Membiarkan WNA masuk ke tanah air di tengah larangan mudik merupakan bentuk ketidakadilan bagi rakyat Indonesia.""""… https://t.co/X9bYAfm7jf""";;
2021-05-18 12:29:48,Berita Buru-Buru kali ini ngebahas soal ibu-ibu yang marahin polisi gara-gara disuruh puter balik dan soal Pak Menh… https://t.co/6K4is0AW51;;
"2021-05-18 12:29:07,""Presiden Jokowi memperoleh data bahwa terdapat sebanyak 1,5 juta warga yang berhasil lolos melakukan mudik ke kampu… https://t.co/tbt3Ic7gRC""";;
2021-05-18 12:27:06,FOTO: Suasana Bandara Soetta Pasca Larangan Mudik Dicabut https://t.co/LM1MpoveRe;;
"2021-05-18 12:26:37,""[CM] disuruh ngambil Kartu mahasiswa bulan ini, mana d0m aku di luar kota. Dan, aku masih takut buat ke kampus ku b… https://t.co/ViruIFEVJz""";;
"2021-05-18 12:25:13,""Larangan Mudik, Kepolisian Putar Balikkan 461.206 Kendaraan https://t.co/8GD8ZZ77vc""";;
2021-05-18 12:23:49,Kereta Api Indonesia (KAI) telah memberangkatkan lebih dari 10 ribu penumpang dari Jakarta menyusul berakhirnya lar… https://t.co/LsdCVSKLZo;;
"2021-05-18 12:19:07,""Hari pertama pasca dibukanya pelarangan mudik di Kutai Barat, lonjakan penumpang terus terjadi di Pelabuhan Mahakam… https://t.co/eQ54xlZSrY""";;
"2021-05-18 12:17:15,""Usai Berakhirnya Larangan Mudik, Jateng Perketat SOP di Tempat Wisata - https://t.co/DffU0kU8Py";;
;;
"#JatengGayeng""";;
"2021-05-18 12:17:05,""Larangan mudik selesai, Daop 9 Jember kembali operasikan kereta https://t.co/45LhQZb74w""";;
"2021-05-18 12:13:13,""Aturan pemerintah di Negeri Dongeng ";;
;;
"https://t.co/qOU4U4VKII""";;
"2021-05-18 12:10:03,""Penerbangan di 3 Bandara Alami Penurunan Paling Drastis, Dampak Larangan Mudik 2021 https://t.co/KSU94bbjIL""";;
"2021-05-18 12:10:00,""3.286 penumpang KA tiba di Stasiun Gambir";;
;;
"https://t.co/CP4wYbrPuh""";;
"2021-05-18 12:09:35,""Larangan Mudik Usai, Jumlah Penumpang Bandara AP I Naik https://t.co/WHVcUAFIf1""";;
"2021-05-18 12:08:33,""Berikut kegiatan-kegiatan yang dilakukan pada beberapa ";;
Kecamatan di Kota Tangerang:;;
;;
@larangan_tv;;
"- Giat Operasi A… https://t.co/ZVyp5grBkD""";;
"2021-05-18 12:08:04,""Mira mengatakan, hingga malam nanti diprediksi akan ada beberapa penerbangan mengangkut penumpang. https://t.co/1qDkiZA9qE""";;
"2021-05-18 12:05:56,""Otak sungsang👇";;
;;
"Bandingkan Larangan Mudik dengan Masuknya Ratusan WN China, PDIP: Jangan Disamakan, Kita Kan Memang… https://t.co/KaHzzCLyOS""";;
"2021-05-18 12:04:03,""""""2.622 kendaraan diputar balik. Didominasi oleh kendaraan roda dua sebanyak 1.421 unit, mobil 1.115 unit, kendaraan… https://t.co/ishJVNgGBc""";;
"2021-05-18 12:03:00,""Wow, segini jumlah kendaraan yang diputar balik selama masa larangan mudik 2021";;
"https://t.co/krvhElrVcw""";;
2021-05-18 12:02:15,@jokowi Kemudian soal WNA China yg konon berdatangan di kala ada larangan mudik gimana pak?;;
2021-05-18 12:02:04,Daop Jember operasikan kembali tujuh KA jarak jauh usai larangan mudik https://t.co/K5MqUllaSO;;
"2021-05-18 12:00:11,""PENYEKATAN EFEKTIF JUMLAH PEMUDIK TURUN DRASTIS";;
;;
"Penyekatan kendaraan dalam masa larangan mudik 2021 yang berlangsu… https://t.co/wUHlgFL7XX""";;
"2021-05-18 12:00:04,""Pergerakan Pesawat Turun 65,54 Persen Selama Larangan Mudik https://t.co/yYrBmUfoZ8""";;
2021-05-18 11:58:53,Ini Syarat Naik Pesawat Usai Larangan Mudik Berakhir! - https://t.co/8Y8adx61BB https://t.co/q9Vg6ohXiY;;
"2021-05-18 11:58:14,""Pasca larangan mudik berakhir, situasi Stasiun Pasar Senen terpantau ramai. Kahumas PT KAI Daop 1 Jakarta, Eva Chai… https://t.co/69FSf4pfSA""";;
2021-05-18 11:57:12,@manusia Taqabalallahu Minna Wa Minkum kak mika lebaran tahun ini mama gak bisa pulang karena larangan mudik jadi b… https://t.co/EhxEtitpZa;;
2021-05-18 11:56:44,Syarat Naik Pesawat Usai Larangan Mudik Berakhir https://t.co/Rwq5KA2C3v;;
2021-05-18 11:55:00,Tanggal berapa kita sudah boleh mudik 2021? Berikut info lengkap soal kapan mudik sudah diperbolehkan setelah laran… https://t.co/XxUrPbqpX1;;
2021-05-18 11:53:53,Pemprov Jateng mulai mengantisipasi adanya lonjakan wisatawan di obyek wisata selepas usainya larangan mudik Lebaran https://t.co/UKyEVexpiR;;
2021-05-18 11:50:29,@hipohan @msaid_didu Spertinya ada yg salah d pola pikir kemenhub? Mngkin krn ada larangan rakyat d larang mudik tp… https://t.co/CR4gaLOX5q;;
2021-05-18 11:48:25,Wakil Ketua DPR RI Sufmi Dasco Ahmad mengapresiasi pemerintah yang dinilai telah berhasil mengantisipasi penyebaran… https://t.co/GpyfTbZG1y;;
"2021-05-18 11:47:52,""Bandingkan Larangan Mudik dengan Masuknya Ratusan WN China, PDIP: Jangan Disamakan, Kita Kan Memang Butuh WNA!";;
;;
"Apa… https://t.co/mHj4DZtlmk""";;
2021-05-18 11:43:29,Pemerintah pusat melalui Mendagri menjelaskn mengapa hanya menerapkn pelaksanaan pembatasan kegiatan masyarakat (PP… https://t.co/uY5DvE6NXF;;
2021-05-18 11:38:05,Seorang penumpang mengaku kembali ke Kota Tangerang hari ini karena sudah tak ada lagi larangan mudik Lebaran 2021. https://t.co/BCd3bqmLQC;;
"2021-05-18 11:36:04,""""""Pasca lebaran hati-hati, betul-betul kita harus waspada karena ada potensi jumlah kasus baru covid, meskipun kita… https://t.co/lGbCJaAlDm""";;
"2021-05-18 11:35:40,""Larangan Mudik Berakhir, 12 Ribu Penumpang Naik Kereta Tinggalkan Jakarta #LengkapCepatBeritanya #Keuangan #Ekonomi… https://t.co/CBW83uGJot""";;
2021-05-18 11:33:34,Larangan mudik telah selesai. Layanan umum seperti Transjakarta mulai hari ini bakal melayani penumpang hingga puku… https://t.co/i1hXavBQaQ;;
2021-05-18 11:32:11,@jokowi Seandainya larangan mudik itu dibarengi dengan larangan masuk TKA ke Indonesia daya yakin tidak ada terjadi… https://t.co/ktCAiMps1u;;
"2021-05-18 11:30:36,""Larangan Mudik Berakhir, Ini Syarat Wajib Perjalanan Keluar Kota #JalanNasional #laranganmudik #Kendaraanpribadi… https://t.co/kPO58yhwLp""";;
"2021-05-18 11:29:28,""Jellas sudah siapa dn partai apa yg butuh WNA cina masuk   indonesia.";;
"Partai wong cilik hnya jadi jargon semata. Ba… https://t.co/aFRrGSCUIs""";;
"2021-05-18 11:26:49,""Katanya akan bela wong cilik?,tapi kok bela WNA sipit,kasihan wong cilik cuma dpat kartu pra kerja,kerjaannya dikas… https://t.co/4s8dihEraM""";;
"2021-05-18 11:26:02,""Masa Larangan Mudik, 7.396 Kendaraan Diperiksa di Pos Penyekatan Solo https://t.co/UCqnj8D4vA""";;
"2021-05-18 11:24:48,""Tri Indonesia, Telkomsel, dan Indosat mencatatkan peningkatan trafik internet selama lebaran tahun ini jika dibandi… https://t.co/JWNnsVuHBU""";;
"2021-05-18 11:23:20,""Aturan Pengetatan Perjalanan Terbaru setelah Larangan Mudik Berakhir, Berlaku Mulai 18-24 Mei 2021 https://t.co/gmjL4bffmD""";;
2021-05-18 11:22:31,@Namaku_Mei @ganjarpranowo @pemkabKEBUMEN Akibat ketidak tegasan pemerintah. Seharusnya saat ada larangan mudik sem… https://t.co/7zQXBeVpXN;;
"2021-05-18 11:21:47,""@democrazymedia Kutip berita : """"... apakah pantas dan adil serta apple to apple soal ini (kedatangan ratusan WNA) d… https://t.co/3xsvu8rgBv""";;
2021-05-18 11:19:54,WNA yg masuk Indonesia selama larangan mudik gimana pak? https://t.co/M3up2Uhv9o;;
"2021-05-18 11:17:38,""Ini Alasan Pemerintah Tak Tambah Provinsi yang Berlakukan PPKM Mikro Usai Larangan Mudik.";;
"Pandemi Masih Menjangkiti… https://t.co/ephgmeK2Jn""";;
"2021-05-18 11:17:35,""Larangan Mudik 2021 Berakhir, Begini Kondisi Pelabuhan Merak Banten https://t.co/8VNKZvJwe4""";;
"2021-05-18 11:16:12,""Ini Alasan Pemerintah Tak Tambah Provinsi yang Berlakukan PPKM Mikro Usai Larangan Mudik";;
@kemendagri;;
@jokowi;;
;;
"Klik… https://t.co/t6nI41GPh4""";;
"2021-05-18 11:14:19,""Pada hari pertama peniadaan larangan mudik lebaran, arus lalu lintas di Cilegon, Banten terpantau lancar. Belum ter… https://t.co/Akpdd061Jf""";;
"2021-05-18 11:13:29,""Larangan Mudik Berakhir, Penyekatan Berlanjut untuk Cegah Sebaran Covid-19 https://t.co/Nnj5ZG18n6""";;
"2021-05-18 11:12:52,""@CNNIndonesia larangan mudik itu untuk yg ga mampu bayar rapid/antigen/swab, yg mampu kayanya pada santai2 aja...ap… https://t.co/9hVQtTGf70""";;
"2021-05-18 11:12:00,""Gak Butuh Rakyat,";;
"PDIP: Jangan Disamakan, Kita Kan Memang Butuh WNA CINA! https://t.co/h0rtdbN6DL""";;
"2021-05-18 11:06:19,""Kodim0912kutaibarat";;
"@0912Kodim https://t.co/AnDjcVKAh1""";;
2021-05-18 11:06:07,Insiden terjadi antara pelaku perjalanan dan petugas penyekatan saat larangan mudik. Apakah perbuatan melawan petug… https://t.co/gUNz9mQqVe;;
"2021-05-18 11:05:28,""@jokowi Bukan cuma itu.";;
"Sekarang semua moda transportasi juga mbludak karena batasan waktu larangan mudik sudah ber… https://t.co/H37Rjfzjbo""";;
"2021-05-18 11:04:07,""#MitraDarat masa peniadaan mudik telah berakhir, terima kasih untuk telah mematuhi peraturan pemerintah. Walaupun l… https://t.co/dzuXEzcklZ""";;
"2021-05-18 11:03:00,""Namun meski larangan mudik lebaran sudah berakhir, ternyata sanksi putar balik buat kendaraan masih belaku loh";;
;;
"Beg… https://t.co/TE2mkDrtei""";;
"2021-05-18 11:00:43,""@DiantyYasmin3 @Singkir_Geni Larangan mudik cara jitu utk mengenali manusia"""" tak beradab yg prilaku buruk aslinya kelihatan""";;
"2021-05-18 11:00:32,""Setelah larangan mudik sudah jatuh tempo, Kementerian Perhubungan dan Satuan Tugas (Satgas) penanganan Covid-19, da… https://t.co/F1Tn1AZevu""";;
"2021-05-18 11:00:17,""Meski ada larangan, nyatanya sejumlah orang bisa mudik ke kampung halaman. Pemerintah mengakui kalau kebijakan lara… https://t.co/3GUlaINL2c""";;
"2021-05-18 11:00:10,""Larangan Mudik Berakhir, 10.000 Penumpang Gunakan Kereta Api dari Jakarta - #INDONESIA";;
;;
"https://t.co/drhwxSyH7I""";;
2021-05-18 11:00:01,PT KAI (Persero) Daop 7 Madiun mencatat jumlah perjalanan selama masa larangan mudik lebaran di wilayahnya merosot… https://t.co/P8kwRId9R8;;
2021-05-18 10:58:21,Pemerintah masih memberlakukan pengetatan perjalanan pasca larangan mudik lebaran 18-24 Mei 2021. Berikut syarat pe… https://t.co/9sHTVaVSXN;;
"2021-05-18 10:54:29,""""""Ada potensi jumlah kasus baru Covid, meskipun kita telah mengeluarkan kebijakan larangan mudik,"""" kata Jokowi.… https://t.co/gR8kqE4e2o""";;
"2021-05-18 10:51:15,""""""Ada potensi jumlah kasus baru Covid, meskipun kita telah mengeluarkan kebijakan larangan mudik,"""" kata Jokowi. https://t.co/RgiFscyPdD""";;
"2021-05-18 10:50:18,""Presiden Joko Widodo (Jokowi) mengingatkan kepala daerah agar berhati-hati. Sebab, meski ada larangan, sebanyak 1,5… https://t.co/1pDtFiUFPH""";;
"2021-05-18 10:49:36,""Lagi, Ratusan WN China Tiba di Indonesia Gunakan Pesawat Garuda";;
;;
"Di tengah larangan mudik, ratusan WN China tiba di… https://t.co/GLK4Ub5Qsa""";;
2021-05-18 10:49:07,Pemerintah dinilai harus memperlakukan pelaku perjalanan luar negeri sama dengan pelaku perjalanan dalam negeri. Ba… https://t.co/VFL9vSik93;;
"2021-05-18 10:49:06,""Jokowi mengaku menerima data bahwa ada 1,5 juta orang mudik selama larangan mudik berlaku. https://t.co/ntW4gges5p""";;
"2021-05-18 10:49:06,""""""Ada potensi jumlah kasus baru Covid, meskipun kita telah mengeluarkan kebijakan larangan mudik,"""" kata Jokowi. https://t.co/fnfEKGYNrI""";;
"2021-05-18 10:49:03,""Sebanyak 200 penumpang yang berangkat dari Terminal Poris Plawad, satu hari setelah larangan mudik Lebaran berakhir. https://t.co/3lLXJHEJxB""";;
"2021-05-18 10:48:18,""Presiden Joko Widodo (Jokowi) mengingatkan kepala daerah agar berhati-hati. Sebab, meski ada larangan, sebanyak 1,5… https://t.co/hv4r3gB9iY""";;
"2021-05-18 10:48:00,""Masa larangan mudik berakhir, keluar kota sudah gak perlu SIKM lagi?";;
"https://t.co/a7mydMk601""";;
"2021-05-18 10:45:00,""Stasiun Pasar Senen ramai oleh calon penumpang, terutama oleh warga yang hendak berangkat ke kampung halaman di kot… https://t.co/FQAbjY0Vle""";;
2021-05-18 10:44:34,Aktivitas Penerbangan di Bandara Tjilik Riwut Meningkat Usai Larangan Mudik https://t.co/8HNxOcCSfy;;
2021-05-18 10:44:33,Aktivitas Penerbangan di Bandara Tjilik Riwut Meningkat Usai Larangan Mudik https://t.co/eU74QvrjJ4;;
"2021-05-18 10:44:22,""##BeritaSampit";;
"Aktivitas Penerbangan di Bandara Tjilik Riwut Meningkat Usai Larangan Mudik https://t.co/Gqs5v3s51z… https://t.co/XsqTWH05Kq""";;
2021-05-18 10:42:55,Jumlah Penumpang Kereta Api Daop 2 Bandung Turun 85 Persen Selama Larangan Mudik https://t.co/8ukwpjWAfG;;
2021-05-18 10:41:24,Sinergitas Tni Polri pantau arus balik penumpang yang tertunda keberangkatan karena Larangan Mudik serta berikan hi… https://t.co/2LkR6BmaAo;;
"2021-05-18 10:41:03,""Larangan Mudik Berakhir, Hari Ini Bandara Kualanamu Layani 15 Ribu Penumpang";;
 ;;
"https://t.co/198JwqlZJX via @tribunmedan""";;
"2021-05-18 10:34:57,""Bandingkan Larangan Mudik dengan Masuknya Ratusan WN China, PDIP: Jangan Disamakan, Kita Kan Memang Butuh WNA! https://t.co/YirzSqbVGG""";;
"2021-05-18 10:32:09,""Larangan Mudik Selesai, Simak Syarat Terbaru Naik Pesawat";;
"Klik untuk baca: https://t.co/hDqhyUK3su""";;
2021-05-18 10:32:05,Momen berakhirnya larangan mudik dimanfaatkan sejumlah penumpang untuk pulang kampung. https://t.co/9FRH1ee2Y1;;
2021-05-18 10:32:04,Pemerintah masih memberlakukan pengetatan perjalanan pasca larangan mudik lebaran 18-24 Mei 2021. Berikut syarat pe… https://t.co/Dou6D0L8B3;;
2021-05-18 10:30:08,Pelni Layani 15 Ribu Penumpang di Masa Larangan Mudik https://t.co/NdTXh6yOWz;;
2021-05-18 10:28:38,@CNNIndonesia Larangan Mudik hanya utk masyarakat Kebanyakan!;;
"2021-05-18 10:20:27,""Meski sudah ada larangan mudik, nyatanya sebagian warga masih bepergian di momen lebaran 2021. Dinkes DKI Jakarta b… https://t.co/FNpGn9GsW1""";;
2021-05-18 10:19:33,Simak! Syarat Baru Penumpang Lion Air Group Usai Larangan Mudik https://t.co/dCwSxbzBgn;;
2021-05-18 10:18:12,Lebih dari 450.000 Kendaraan Diminta Putar Balik Saat Larangan Mudik https://t.co/M3NKCtOy0h;;
"2021-05-18 10:18:08,""Larangan Mudik Telah Berakhir, 300 Ribu Kendaraan Balik Lagi ke Jakarta https://t.co/O5SPm2EwNc""";;
"2021-05-18 10:16:40,""Larangan Mudik Berakhir, 300 Ribu Mobil Balik Lagi ke Jakarta https://t.co/ilSId7U399""";;
2021-05-18 10:15:31,AP II Jalankan Ketentuan Larangan Mudik Dan Volume Penumpang Turun Drastis https://t.co/DSeK9DLQxR @mawaluddin… https://t.co/V7sBT2M9nz;;
"2021-05-18 10:12:33,""Setelah larangan mudik selesai per 17 Mei kemarin, dua perjalanan kereta api lokal kembali dibuka PT KAI Daop 1 Jak… https://t.co/IG5o4nkhdJ""";;
2021-05-18 10:12:07,Masyarakat sudah bisa membeli tiket KA https://t.co/8HGcexvnjE;;
"2021-05-18 10:05:39,""Selama Larangan Mudik, Sekitar 8.000 Kendaraan di DIY Diputar Balik https://t.co/I1DlzFYNKa""";;
"2021-05-18 10:03:40,""Di Tengah Larangan Mudik, 300 Ribu Kendaraan Kembali ke Jabotabek via Tol https://t.co/ZdRNgIBnLK""";;
"2021-05-18 10:03:11,""PT Pelni kembali melayani penjualan tiket kapal secara online per hari ini, Selasa (18/5). https://t.co/ofeqaJYSKx""";;
"2021-05-18 10:00:30,""Hari Pertama Berakhirnya Larangan Mudik, Bandara I Gusti Ngurah Rai Ramai";;
;;
"#iNews #iNewsSiang https://t.co/s4cWuQeuaJ""";;
"2021-05-18 10:00:01,""“Mulai tanggal 18-24 Mei, akan ada rapid test antigen gratis untuk penumpang. Pelaksanaannya masih di masa pengetat… https://t.co/BSPQYr7VMg""";;
"2021-05-18 09:57:04,""#Larangan Mudik Berakhir, Ancaman Corona Tetap Ada - https://t.co/WkBoVGGIDu #Corona #Korona""";;
2021-05-18 09:52:18,Polda DIY Putar Balik 7 Ribu Kendaraan Selama Periode Larangan Mudik https://t.co/AZNHJRx1Zr;;
"2021-05-18 09:46:01,""Larangan Mudik Berakhir, Terminal Pulogebang Tetap Terapkan Prokes ";;
;;
#BacadiBJ ;;
#BeritaJakarta ;;
#DKIJakarta ;;
#JAKI;;
;;
"https://t.co/jYylO2VZwh""";;
"2021-05-18 09:45:00,""461.626 kendaraan diputar balik selama Operasi Ketupat.";;
;;
"#merahputihcom #operasiketupat2021 #operasiketupat… https://t.co/ihUrwyy4ob""";;
2021-05-18 09:42:12,KAI Catat Hampir 5.900 Penumpang Tiba di Jakarta Usai Larangan Mudik: KAI memastikan seluruh penumpang yang tiba te… https://t.co/UxrlyRofzm;;
"2021-05-18 09:40:00,""Pada masa pengetatan pasca larangan mudik yaitu 18-24 Mei 2021, Kereta Api Indonesia kembali mengoperasikan Kereta… https://t.co/POLolpDDuK""";;
"2021-05-18 09:40:00,""Apakah ada perubahan dari sisi ekonomi pada saat larangan mudik lebaran tahun ini dengan tahun lalu?";;
"https://t.co/yJiQyhtXJ8""";;
"2021-05-18 09:36:04,""Penerbangan di Tiga Bandara Alami Penurunan Paling Drastis, Dampak Larangan Mudik 2021 https://t.co/eTnjvXgurk""";;
"2021-05-18 09:34:07,""Larangan Mudik Berakhir, Penumpang Pesawat dan Kereta Melonjak Drastis | Kabar Pasar tvOne https://t.co/vlRFds9iZJ https://t.co/ZvpGoxgQmV""";;
"2021-05-18 09:34:05,""Larangan Mudik Berakhir, Penumpang Pesawat dan Kereta Melonjak Drastis | Kabar Pasar tvOne https://t.co/572D2dsNyC""";;
"2021-05-18 09:33:08,""Diperpanjang Bus Tanpa Stiker Boleh Beroperasi";;
@infomalang #malanginfo;;
"https://t.co/HIp0UEefGn""";;
2021-05-18 09:32:38,Larangan mudik yang berlaku sejak 6 Mei 2021 telah berakhir pada Senin (17/5). Masih banyak masyarakat yang lolos p… https://t.co/7A2JezZiHG;;
"2021-05-18 09:30:03,""Dampak Larangan Mudik, Okupansi Hotel Jeblok Selama Lebaran https://t.co/LpTEtK3t2s""";;
"2021-05-18 09:28:55,""Selama Larangan Mudik di Sumsel, 17.383 Kendaraan Diperiksa dan 9.531 Diminta Putar Balik – cakrawalarafflesia https://t.co/SZDtDZRigh""";;
"2021-05-18 09:27:54,""#BebasCovid19";;
#SuratBebasCovid-19;;
#SuratSwabAntigen;;
#PerbatasanAceh;;
#DirlantasPoldaAceh;;
"Mulai semalam perbatasan Ac… https://t.co/rrar2hz8FO""";;
"2021-05-18 09:27:03,""Larangan Mudik Berakhir, Bus AKAP Mulai Lalu Lalang Melintasi Lubuklinggau https://t.co/F3RDBhyCdp""";;
"2021-05-18 09:24:33,""Larangan Mudik Berakhir, 10.000 Penumpang Gunakan Kereta Api dari Jakarta https://t.co/7vlov3LwGF https://t.co/f7bGc1KKNu""";;
2021-05-18 09:24:29,Menko Perekonomian Airlangga Hartarto mengatakan pertumbuhan #ekonomi berstatus positif di 10 Provinsi. Larangan… https://t.co/t21wL5qMmj;;
2021-05-18 09:24:05,KAI Daop Bandung Angkut 3.805 Penumpang Selama Larangan Mudik Lebaran 2021 https://t.co/xL9FBIF9m0;;
2021-05-18 09:22:09,Memantau berita sore ini. Kabarnya larangan mudik sudah dicabut DAN efeknya yang kemaren nggak bisa mudik sekarang… https://t.co/wHSNGeLwtX;;
"2021-05-18 09:21:37,""Larangan Mudik Berakhir, Simak Syarat Keluar Kota Terbaru";;
"Klik untuk baca: https://t.co/8kve486Bdm""";;
"2021-05-18 09:20:24,""KAI : Larangan Mudik Usai, Hampir 6.000 Penumpang Tiba di Jakarta https://t.co/bZPtEfIo33""";;
